Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, class
2479,172.16.0.5-192.168.50.1-634-43194-17,172.16.0.5,634,192.168.50.1,43194,17,51:58.6,72825,DrDoS_DNS
1942,172.16.0.5-192.168.50.1-634-21032-17,172.16.0.5,634,192.168.50.1,21032,17,51:58.7,43929,DrDoS_DNS
3064,172.16.0.5-192.168.50.1-634-58734-17,172.16.0.5,634,192.168.50.1,58734,17,51:58.8,42996,DrDoS_DNS
1274,172.16.0.5-192.168.50.1-634-10336-17,172.16.0.5,634,192.168.50.1,10336,17,51:58.8,49378,DrDoS_DNS
2002,172.16.0.5-192.168.50.1-10336-634-17,192.168.50.1,634,172.16.0.5,10336,17,51:58.8,2,DrDoS_DNS
1125,172.16.0.5-192.168.50.1-634-44583-17,172.16.0.5,634,192.168.50.1,44583,17,51:58.8,51175,DrDoS_DNS
1496,172.16.0.5-192.168.50.1-634-8397-17,172.16.0.5,634,192.168.50.1,8397,17,51:58.9,101824,DrDoS_DNS
3328,172.16.0.5-192.168.50.1-634-28442-17,172.16.0.5,634,192.168.50.1,28442,17,51:59.0,77464,DrDoS_DNS
1538,172.16.0.5-192.168.50.1-634-58000-17,172.16.0.5,634,192.168.50.1,58000,17,51:59.1,87641,DrDoS_DNS
2232,172.16.0.5-192.168.50.1-634-30908-17,172.16.0.5,634,192.168.50.1,30908,17,51:59.2,97968,DrDoS_DNS
3264,172.16.0.5-192.168.50.1-634-48309-17,172.16.0.5,634,192.168.50.1,48309,17,51:59.3,38637,DrDoS_DNS
1100,172.16.0.5-192.168.50.1-634-5657-17,172.16.0.5,634,192.168.50.1,5657,17,51:59.3,38013,DrDoS_DNS
2555,172.16.0.5-192.168.50.1-634-25415-17,172.16.0.5,634,192.168.50.1,25415,17,51:59.4,38398,DrDoS_DNS
1966,172.16.0.5-192.168.50.1-634-3372-17,172.16.0.5,634,192.168.50.1,3372,17,51:59.4,39724,DrDoS_DNS
1215,172.16.0.5-192.168.50.1-634-26738-17,172.16.0.5,634,192.168.50.1,26738,17,51:59.5,38655,DrDoS_DNS
1791,172.16.0.5-192.168.50.1-634-888-17,172.16.0.5,634,192.168.50.1,888,17,51:59.5,37245,DrDoS_DNS
3045,172.16.0.5-192.168.50.1-634-32323-17,172.16.0.5,634,192.168.50.1,32323,17,51:59.6,39539,DrDoS_DNS
1726,172.16.0.5-192.168.50.1-634-33680-17,172.16.0.5,634,192.168.50.1,33680,17,51:59.6,39704,DrDoS_DNS
885,172.16.0.5-192.168.50.1-634-36954-17,172.16.0.5,634,192.168.50.1,36954,17,51:59.6,39460,DrDoS_DNS
202,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,52:00.4,114004796,BENIGN
3,172.16.0.5-192.168.50.1-8676-80-6,172.16.0.5,8676,192.168.50.1,80,6,52:01.2,5030804,DrDoS_DNS
2234,172.16.0.5-192.168.50.1-634-29207-17,172.16.0.5,634,192.168.50.1,29207,17,52:01.3,29545,DrDoS_DNS
2289,172.16.0.5-192.168.50.1-29207-634-17,192.168.50.1,634,172.16.0.5,29207,17,52:01.3,258,DrDoS_DNS
454,172.16.0.5-192.168.50.1-634-38413-17,172.16.0.5,634,192.168.50.1,38413,17,52:01.3,36039,DrDoS_DNS
2897,172.16.0.5-192.168.50.1-819-16055-17,172.16.0.5,819,192.168.50.1,16055,17,52:02.3,317264,DrDoS_DNS
727,172.16.0.5-192.168.50.1-16055-819-17,192.168.50.1,819,172.16.0.5,16055,17,52:02.3,2,DrDoS_DNS
800,172.16.0.5-192.168.50.1-634-50488-17,172.16.0.5,634,192.168.50.1,50488,17,52:02.6,23513,DrDoS_DNS
1081,172.16.0.5-192.168.50.1-634-42951-17,172.16.0.5,634,192.168.50.1,42951,17,52:03.7,31169,DrDoS_DNS
2225,172.16.0.5-192.168.50.1-42951-634-17,192.168.50.1,634,172.16.0.5,42951,17,52:03.7,3,DrDoS_DNS
1363,172.16.0.5-192.168.50.1-634-32796-17,172.16.0.5,634,192.168.50.1,32796,17,52:03.7,65625,DrDoS_DNS
316,172.16.0.5-192.168.50.1-634-8298-17,172.16.0.5,634,192.168.50.1,8298,17,52:03.8,30327,DrDoS_DNS
1635,172.16.0.5-192.168.50.1-634-58390-17,172.16.0.5,634,192.168.50.1,58390,17,52:03.8,30268,DrDoS_DNS
902,172.16.0.5-192.168.50.1-58390-634-17,192.168.50.1,634,172.16.0.5,58390,17,52:03.8,1,DrDoS_DNS
3321,172.16.0.5-192.168.50.1-634-36347-17,172.16.0.5,634,192.168.50.1,36347,17,52:03.8,30803,DrDoS_DNS
2821,172.16.0.5-192.168.50.1-634-62682-17,172.16.0.5,634,192.168.50.1,62682,17,52:03.9,31028,DrDoS_DNS
2707,172.16.0.5-192.168.50.1-634-45565-17,172.16.0.5,634,192.168.50.1,45565,17,52:03.9,30770,DrDoS_DNS
1292,172.16.0.5-192.168.50.1-634-14894-17,172.16.0.5,634,192.168.50.1,14894,17,52:03.9,31715,DrDoS_DNS
2693,172.16.0.5-192.168.50.1-634-52250-17,172.16.0.5,634,192.168.50.1,52250,17,52:04.0,30204,DrDoS_DNS
3310,172.16.0.5-192.168.50.1-634-51515-17,172.16.0.5,634,192.168.50.1,51515,17,52:04.0,29938,DrDoS_DNS
4,172.16.0.5-192.168.50.1-8676-80-6,192.168.50.1,80,172.16.0.5,8676,6,52:06.2,163,DrDoS_DNS
2315,172.16.0.5-192.168.50.1-8676-80-6,172.16.0.5,8676,192.168.50.1,80,6,52:06.2,98,DrDoS_DNS
363,172.16.0.5-192.168.50.1-634-29060-17,172.16.0.5,634,192.168.50.1,29060,17,52:07.0,38441,DrDoS_DNS
1133,172.16.0.5-192.168.50.1-29060-634-17,192.168.50.1,634,172.16.0.5,29060,17,52:07.0,1058,DrDoS_DNS
2535,172.16.0.5-192.168.50.1-634-919-17,172.16.0.5,634,192.168.50.1,919,17,52:07.0,27633,DrDoS_DNS
2997,172.16.0.5-192.168.50.1-634-6934-17,172.16.0.5,634,192.168.50.1,6934,17,52:07.1,3,DrDoS_DNS
252,172.16.0.5-192.168.50.1-634-28446-17,172.16.0.5,634,192.168.50.1,28446,17,52:07.1,35201,DrDoS_DNS
1671,172.16.0.5-192.168.50.1-634-30433-17,172.16.0.5,634,192.168.50.1,30433,17,52:07.2,63706,DrDoS_DNS
828,172.16.0.5-192.168.50.1-634-4776-17,172.16.0.5,634,192.168.50.1,4776,17,52:07.2,37753,DrDoS_DNS
1146,172.16.0.5-192.168.50.1-634-55482-17,172.16.0.5,634,192.168.50.1,55482,17,52:07.3,37559,DrDoS_DNS
1784,172.16.0.5-192.168.50.1-634-15512-17,172.16.0.5,634,192.168.50.1,15512,17,52:07.3,39449,DrDoS_DNS
584,172.16.0.5-192.168.50.1-634-57912-17,172.16.0.5,634,192.168.50.1,57912,17,52:07.4,3,DrDoS_DNS
1021,172.16.0.5-192.168.50.1-634-17209-17,172.16.0.5,634,192.168.50.1,17209,17,52:07.4,35592,DrDoS_DNS
5,172.16.0.5-192.168.50.1-59808-80-6,172.16.0.5,59808,192.168.50.1,80,6,52:08.3,7764701,DrDoS_DNS
13,172.16.0.5-192.168.50.1-59809-80-6,172.16.0.5,59809,192.168.50.1,80,6,52:08.4,10626961,DrDoS_DNS
751,172.16.0.5-192.168.50.1-634-45211-17,172.16.0.5,634,192.168.50.1,45211,17,52:08.9,42447,DrDoS_DNS
2617,172.16.0.5-192.168.50.1-45211-634-17,192.168.50.1,634,172.16.0.5,45211,17,52:08.9,200,DrDoS_DNS
3344,172.16.0.5-192.168.50.1-634-41845-17,172.16.0.5,634,192.168.50.1,41845,17,52:08.9,44688,DrDoS_DNS
1280,172.16.0.5-192.168.50.1-634-2593-17,172.16.0.5,634,192.168.50.1,2593,17,52:09.0,36897,DrDoS_DNS
262,172.16.0.5-192.168.50.1-634-63596-17,172.16.0.5,634,192.168.50.1,63596,17,52:09.0,29670,DrDoS_DNS
2931,172.16.0.5-192.168.50.1-634-12687-17,172.16.0.5,634,192.168.50.1,12687,17,52:09.2,38031,DrDoS_DNS
3233,172.16.0.5-192.168.50.1-634-6097-17,172.16.0.5,634,192.168.50.1,6097,17,52:10.2,34895,DrDoS_DNS
1360,172.16.0.5-192.168.50.1-6097-634-17,192.168.50.1,634,172.16.0.5,6097,17,52:10.2,2,DrDoS_DNS
3288,172.16.0.5-192.168.50.1-820-40286-17,172.16.0.5,820,192.168.50.1,40286,17,52:10.2,47415,DrDoS_DNS
2773,172.16.0.5-192.168.50.1-634-24119-17,172.16.0.5,634,192.168.50.1,24119,17,52:10.2,67859,DrDoS_DNS
1668,172.16.0.5-192.168.50.1-634-61441-17,172.16.0.5,634,192.168.50.1,61441,17,52:10.3,62244,DrDoS_DNS
3357,172.16.0.5-192.168.50.1-634-13049-17,172.16.0.5,634,192.168.50.1,13049,17,52:10.4,44396,DrDoS_DNS
2711,172.16.0.5-192.168.50.1-634-12754-17,172.16.0.5,634,192.168.50.1,12754,17,52:10.5,25387,DrDoS_DNS
1412,172.16.0.5-192.168.50.1-634-55792-17,172.16.0.5,634,192.168.50.1,55792,17,52:10.5,123622,DrDoS_DNS
7,172.16.0.5-192.168.50.1-34353-80-6,172.16.0.5,34353,192.168.50.1,80,6,52:12.3,5476134,DrDoS_DNS
25,172.16.0.5-192.168.50.1-34354-80-6,172.16.0.5,34354,192.168.50.1,80,6,52:12.5,10079663,DrDoS_DNS
1500,172.16.0.5-192.168.50.1-634-16016-17,172.16.0.5,634,192.168.50.1,16016,17,52:12.9,214484,DrDoS_DNS
1111,172.16.0.5-192.168.50.1-16016-634-17,192.168.50.1,634,172.16.0.5,16016,17,52:12.9,75,DrDoS_DNS
475,172.16.0.5-192.168.50.1-634-29134-17,172.16.0.5,634,192.168.50.1,29134,17,52:13.1,18703,DrDoS_DNS
1033,172.16.0.5-192.168.50.1-634-31220-17,172.16.0.5,634,192.168.50.1,31220,17,52:13.1,18480,DrDoS_DNS
2818,172.16.0.5-192.168.50.1-634-42955-17,172.16.0.5,634,192.168.50.1,42955,17,52:13.2,217119,DrDoS_DNS
619,172.16.0.5-192.168.50.1-634-32798-17,172.16.0.5,634,192.168.50.1,32798,17,52:13.4,17893,DrDoS_DNS
976,172.16.0.5-192.168.50.1-634-50448-17,172.16.0.5,634,192.168.50.1,50448,17,52:13.4,19051,DrDoS_DNS
2127,172.16.0.5-192.168.50.1-634-40546-17,172.16.0.5,634,192.168.50.1,40546,17,52:13.4,185102,DrDoS_DNS
1368,172.16.0.5-192.168.50.1-634-33766-17,172.16.0.5,634,192.168.50.1,33766,17,52:13.6,18753,DrDoS_DNS
1776,172.16.0.5-192.168.50.1-634-32274-17,172.16.0.5,634,192.168.50.1,32274,17,52:13.6,18916,DrDoS_DNS
271,192.168.50.7-34.208.208.167-51500-443-6,34.208.208.167,443,192.168.50.7,51500,6,52:13.9,132757,BENIGN
1493,172.16.0.5-192.168.50.1-634-56633-17,172.16.0.5,634,192.168.50.1,56633,17,52:15.8,32573,DrDoS_DNS
1561,172.16.0.5-192.168.50.1-56633-634-17,192.168.50.1,634,172.16.0.5,56633,17,52:15.8,245,DrDoS_DNS
6,172.16.0.5-192.168.50.1-59808-80-6,192.168.50.1,80,172.16.0.5,59808,6,52:16.1,168,DrDoS_DNS
855,172.16.0.5-192.168.50.1-59808-80-6,172.16.0.5,59808,192.168.50.1,80,6,52:16.1,127,DrDoS_DNS
2374,172.16.0.5-192.168.50.1-634-22809-17,172.16.0.5,634,192.168.50.1,22809,17,52:17.5,49681,DrDoS_DNS
1241,172.16.0.5-192.168.50.1-22809-634-17,192.168.50.1,634,172.16.0.5,22809,17,52:17.5,184,DrDoS_DNS
3105,172.16.0.5-192.168.50.1-634-40277-17,172.16.0.5,634,192.168.50.1,40277,17,52:17.6,37373,DrDoS_DNS
